,0
2008-01-02 01:00:00,0.009733
2008-01-02 02:00:00,0.006617
2008-01-02 03:00:00,0.006183
2008-01-02 04:00:00,0.008967
2008-01-02 05:00:00,0.018367
2008-01-02 06:00:00,0.03655
2008-01-02 07:00:00,0.057367
2008-01-02 08:00:00,0.059583
2008-01-02 09:00:00,0.06105
2008-01-02 10:00:00,0.059217
2008-01-02 11:00:00,0.061633
2008-01-02 12:00:00,0.068167
2008-01-02 13:00:00,0.080833
2008-01-02 14:00:00,0.099133
2008-01-02 15:00:00,0.1101
2008-01-02 16:00:00,0.107733
2008-01-02 17:00:00,0.13015
2008-01-02 18:00:00,0.090067
2008-01-02 19:00:00,0.053433
2008-01-02 20:00:00,0.038533
2008-01-02 21:00:00,0.031867
2008-01-02 22:00:00,0.025683
2008-01-02 23:00:00,0.020083
2008-01-03 00:00:00,0.01335
2008-01-03 01:00:00,0.009367
2008-01-03 02:00:00,0.008017
2008-01-03 03:00:00,0.005817
2008-01-03 04:00:00,0.008183
2008-01-03 05:00:00,0.0165
2008-01-03 06:00:00,0.033317
2008-01-03 07:00:00,0.0556
2008-01-03 08:00:00,0.165817
2008-01-03 09:00:00,0.085883
2008-01-03 10:00:00,0.055217
2008-01-03 11:00:00,0.05595
2008-01-03 12:00:00,0.0727
2008-01-03 13:00:00,0.069467
2008-01-03 14:00:00,0.080683
2008-01-03 15:00:00,0.089033
2008-01-03 16:00:00,0.090467
2008-01-03 17:00:00,0.1017
2008-01-03 18:00:00,0.062567
2008-01-03 19:00:00,0.0451
2008-01-03 20:00:00,0.034133
2008-01-03 21:00:00,0.027283
2008-01-03 22:00:00,0.027783
2008-01-03 23:00:00,0.022683
2008-01-04 00:00:00,0.017383
2008-01-04 01:00:00,0.01045
2008-01-04 02:00:00,0.00985
2008-01-04 03:00:00,0.005417
2008-01-04 04:00:00,0.005117
2008-01-04 05:00:00,0.0084
2008-01-04 06:00:00,0.0129
2008-01-04 07:00:00,0.0203
2008-01-04 08:00:00,0.02925
2008-01-04 09:00:00,0.035433
2008-01-04 10:00:00,0.049567
2008-01-04 11:00:00,0.059483
2008-01-04 12:00:00,0.066667
2008-01-04 13:00:00,0.06305
2008-01-04 14:00:00,0.0661
2008-01-04 15:00:00,0.063317
2008-01-04 16:00:00,0.056767
2008-01-04 17:00:00,0.05715
2008-01-04 18:00:00,0.046717
2008-01-04 19:00:00,0.037167
2008-01-04 20:00:00,0.02815
2008-01-04 21:00:00,0.029917
2008-01-04 22:00:00,0.031633
2008-01-04 23:00:00,0.02575
2008-01-05 00:00:00,0.01625
2008-01-05 01:00:00,0.012083
2008-01-05 02:00:00,0.008167
2008-01-05 03:00:00,0.005933
2008-01-05 04:00:00,0.00425
2008-01-05 05:00:00,0.004833
2008-01-05 06:00:00,0.00735
2008-01-05 07:00:00,0.01235
2008-01-05 08:00:00,0.016667
2008-01-05 09:00:00,0.024017
2008-01-05 10:00:00,0.033417
2008-01-05 11:00:00,0.040433
